"","X","id","name","address","city","state","zip","telephone","type","status","population","county","country","lat","long","naics_code","naics_desc","source","sourcedate","val_date","website","alt_name","owner","beds","trauma","helipad","overall_type","tot_res","tot_staff","excess_bed","medicaidid","medicareid","state_lic","sourcetype","emergtitle","emergtel","emergext","st_vendor","st_version","geoprec","phoneloc","qc_qa","ucaoa_id","ny_metro"
"1396",98460,36601,"Westhampton Care Center","78 Old Country Road","Westhampton","NY",11977,"(631) 288-0101","Nursing Home","open",180,"Suffolk","USA",40.8274,-72.67853,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Business Corporation",180,NA,NA,"nursing home",NA,NA,NA,NA,NA,"5158301N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1397",98461,3673,"Buena Vida Continuing Care & Rehab Center","48 Cedar Street","Brooklyn","NY",11221,"(718) 455-6200","Nursing Home","open",240,"Kings","USA",40.69688,-73.92745,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Voluntary--Not For Profit Corporation",240,NA,NA,"nursing home",NA,NA,NA,NA,NA,"7001383N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1398",98462,3617,"Affinity Skilled Living And Rehabilitation Center","305 Locust Avenue","Oakdale","NY",11769,"(631) 218-5900","Nursing Home","closed",280,"Suffolk","USA",40.74294,-73.10858,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Llc",280,NA,NA,"nursing home",NA,NA,NA,NA,NA,"5154323N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1399",98575,3400411,"Rose Garden Nursing And Rehabilitation Center","1579 Old Freehold Road","Toms River","NJ",8753,"(732) 505-4477","Nursing Home","open",124,"Ocean","USA",40.00616,-74.20072,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Corporation",124,NA,NA,"nursing home",NA,NA,NA,NA,NA,"61511","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1400",98576,3400287,"Laurel Bay Health & Rehabilitation Center","32 Laurel Avenue","Keansburg","NJ",7734,"(732) 787-8100","Nursing Home","open",123,"Monmouth","USA",40.44943,-74.14239,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Corporation",123,NA,NA,"nursing home",NA,NA,NA,NA,NA,"61333","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1401",98577,3400226,"Friends Retirement Concepts","100 Monroe Street","Bridgewater","NJ",8807,"(908) 595-6565","Assisted Care","open",35,"Somerset","USA",40.57364,-74.59193,623312,"Assisted Living Facilities For The Elderly","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Nonprofit - Religious Affiliation",35,NA,NA,"nursing home",NA,NA,NA,NA,NA,"80A000","Assisted Living Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1402",98578,3400176,"Children's Specialized Hospital","150 New Providence Road","Mountainside","NJ",7092,"(908) 233-3720","Nursing Home","open",26,"Union","USA",40.66981,-74.35402,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Nonprofit - Corporation",46,NA,NA,"nursing home",NA,NA,NA,NA,NA,"22249L","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1403",98579,3400191,"Country Arch Care Center","114 Pittstown Road","Pittstown","NJ",8867,"(908) 735-6600","Nursing Home","open",130,"Hunterdon","USA",40.61514,-74.93792,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Llc",130,NA,NA,"nursing home",NA,NA,NA,NA,NA,"61006","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1404",98580,3400196,"Cranford Rehab & Nursing Center","205 Birchwood Ave","Cranford","NJ",7016,"(908) 272-6660","Nursing Home","open",190,"Union","USA",40.66667,-74.29173,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Llc",190,NA,NA,"nursing home",NA,NA,NA,NA,NA,"62006","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1405",98583,3400161,"Care One At Valley","300 Old Hook Road","Westwood","NJ",7675,"(201) 664-8888","Nursing Home","open",120,"Bergen","USA",40.9841,-74.0124,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Llc",120,NA,NA,"nursing home",NA,NA,NA,NA,NA,"60218","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1406",98584,3400562,"Woodcliff Lake Health & Rehabilitation Center","555 Chestnut Ridge Road","Woodcliff Lake","NJ",7677,"(201) 391-0900","Nursing Home","open",114,"Bergen","USA",41.04517,-74.07248,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Llc",114,NA,NA,"nursing home",NA,NA,NA,NA,NA,"60221","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1407",98585,3400023,"Alaris Health At The Fountains","595 County Avenue","Secaucus","NJ",7094,"(201) 863-8866","Nursing Home","open",334,"Hudson","USA",40.78316,-74.05893,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Llc",334,NA,NA,"nursing home",NA,NA,NA,NA,NA,"60918","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1408",98586,3400276,"Job Haines Home For Aged People","250 Bloomfield Ave","Bloomfield","NJ",7003,"(973) 743-0792","Nursing Home","open",40,"Essex","USA",40.78317,-74.19304,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Nonprofit - Corporation",40,NA,NA,"nursing home",NA,NA,NA,NA,NA,"30706","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1409",99404,36122,"Daleview Care Center","574 Fulton Street","Farmingdale","NY",11735,"(516) 694-9800","Nursing Home","open",142,"Nassau","USA",40.72798,-73.44819,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Business Corporation",142,NA,NA,"nursing home",NA,NA,NA,NA,NA,"5150302N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1410",99405,3643,"Belair Care Center Inc","2478 Jerusalem Ave","No Bellmore","NY",11710,"(516) 826-1160","Nursing Home","open",102,"Nassau","USA",40.69061,-73.54008,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Business Corporation",102,NA,NA,"nursing home",NA,NA,NA,NA,NA,"2950301N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1411",99406,36374,"Oceanside Care Center Inc","2914 Lincoln Avenue","Oceanside","NY",11572,"(516) 536-2300","Nursing Home","open",100,"Nassau","USA",40.64032,-73.64241,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Business Corporation",100,NA,NA,"nursing home",NA,NA,NA,NA,NA,"2950314N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1412",99407,36515,"Sunharbor Manor","255 Warner Avenue","Roslyn Heights","NY",11577,"(516) 621-5400","Nursing Home","open",266,"Nassau","USA",40.79252,-73.64575,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Llc",266,NA,NA,"nursing home",NA,NA,NA,NA,NA,"2951307N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1413",99408,36395,"Parkview Care And Rehabilitation Center, Inc.","5353 Merrick Road","Massapequa","NY",11758,"(516) 798-1800","Nursing Home","open",169,"Nassau","USA",40.66811,-73.43901,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Business Corporation",169,NA,NA,"nursing home",NA,NA,NA,NA,NA,"2952301N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1414",99410,36361,"Northern Riverview Health Care Center, Inc","87 South Route 9w","Haverstraw","NY",10927,"(845) 429-5381","Nursing Home","open",180,"Rockland","USA",41.18923,-73.96266,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Voluntary--Not For Profit Corporation",180,NA,NA,"nursing home",NA,NA,NA,NA,NA,"4321302N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1415",99411,36381,"Our Lady Of Consolation Nursing And Rehabilitative Care Center","111 Beach Drive","West Islip","NY",11795,"(631) 587-1600","Nursing Home","open",450,"Suffolk","USA",40.68975,-73.29305,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Voluntary--Not For Profit Corporation",450,NA,NA,"nursing home",NA,NA,NA,NA,NA,"5154319N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1416",99417,36265,"The Plaza Rehab And Nursing Center","100 West Kingsbridge Road","Bronx","NY",10468,"(718) 410-1500","Nursing Home","open",816,"Bronx","USA",40.86831,-73.90236,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Voluntary--Not For Profit Corporation",816,NA,NA,"nursing home",NA,NA,NA,NA,NA,"7000317N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1417",99418,36176,"Fieldston Lodge Care Center","666 Kappock Street","Bronx","NY",10463,"(718) 549-1203","Nursing Home","open",200,"Bronx","USA",40.88036,-73.9191,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Llc",200,NA,NA,"nursing home",NA,NA,NA,NA,NA,"7000385N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1418",99419,36109,"Concourse Rehabilitation And Nursing Center, Inc","1072 Grand Concourse","Bronx","NY",10456,"(718) 681-4000","Nursing Home","open",240,"Bronx","USA",40.8316,-73.91926,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Business Corporation",240,NA,NA,"nursing home",NA,NA,NA,NA,NA,"7000375N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1419",99420,36527,"Fordham Nursing And Rehabilitation Center","2678 Kingsbridge Terrace","Bronx","NY",10463,"(718) 796-5800","Nursing Home","open",240,"Bronx","USA",40.87044,-73.90403,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Business Corporation",240,NA,NA,"nursing home",NA,NA,NA,NA,NA,"7000378N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1420",99421,36134,"East Haven Nursing & Rehabilitation Center","2323-27 Eastchester Road","Bronx","NY",10469,"(718) 655-2848","Nursing Home","open",200,"Bronx","USA",40.86025,-73.84361,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Llc",200,NA,NA,"nursing home",NA,NA,NA,NA,NA,"7000360N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1421",99422,36105,"Coler Rehabilitation And Nursing Care Center","900 Main Street","Roosevelt Island","NY",10044,"(212) 848-6300","Nursing Home","open",815,"New York","USA",40.77031,-73.94227,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Public--Municipality",815,NA,NA,"nursing home",NA,NA,NA,NA,NA,"7002337N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1422",99423,36391,"Park Nursing Home","128 Beach 115th Street","Rockaway Park","NY",11694,"(718) 474-6400","Nursing Home","open",196,"Queens","USA",40.57849,-73.83515,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Llc",196,NA,NA,"nursing home",NA,NA,NA,NA,NA,"7003364N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1423",99424,36614,"Woodcrest Rehabilitation & Residential Health Care Center., Llc","119-09 26th Avenue","College Point","NY",11354,"(718) 762-6100","Nursing Home","open",200,"Queens","USA",40.77489,-73.84864,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Llc",200,NA,NA,"nursing home",NA,NA,NA,NA,NA,"7003336N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1424",99425,3667,"Brookhaven Rehabilitation & Health Care Center Llc","250 Beach 17th Street","Far Rockaway","NY",11691,"(718) 471-7500","Nursing Home","open",298,"Queens","USA",40.59647,-73.7507,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Llc",298,NA,NA,"nursing home",NA,NA,NA,NA,NA,"7003399N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1425",99426,36212,"Gurwin Jewish Nursing And Rehabilitation Center","68 Hauppauge Road","Commack","NY",11725,"(631) 499-6500","Nursing Home","open",460,"Suffolk","USA",40.82911,-73.30066,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Voluntary--Not For Profit Corporation",460,NA,NA,"nursing home",NA,NA,NA,NA,NA,"5153307N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1426",99428,36414,"Queens Boulevard Extended Care Facility","61-11 Queens Boulevard","Woodside","NY",11377,"(718) 205-0287","Nursing Home","open",280,"Queens","USA",40.74168,-73.9031,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Llc",280,NA,NA,"nursing home",NA,NA,NA,NA,NA,"7003410N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1427",99429,36569,"Union Plaza Care Center","33-23 Union Street","Flushing","NY",11354,"(718) 670-0700","Nursing Home","open",280,"Queens","USA",40.76725,-73.82693,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Proprietary--Business Corporation",280,NA,NA,"nursing home",NA,NA,NA,NA,NA,"7003393N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1428",99431,36616,"Woodland Pond At New Paltz","100 Woodland Pond Circle","New Paltz","NY",12561,"(845) 256-5910","Nursing Home","open",40,"Ulster","USA",41.75687,-74.06312,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","https://health.data.ny.gov/health/nursing-home-profile/dypu-nabu","2017-12-12T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Voluntary--Not For Profit Corporation",40,NA,NA,"nursing home",NA,NA,NA,NA,NA,"5522303N","Residential Health Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1429",99603,3400355,"Morris Hall/St. Joseph's Nursing Center","1 Bishops Drive","Lawrenceville","NJ",8648,"(609) 896-0006","Nursing Home","open",120,"Mercer","USA",40.28802,-74.73533,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Nonprofit - Religious Affiliation",120,NA,NA,"nursing home",NA,NA,NA,NA,NA,"31103","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1430",99604,3400497,"The Chelsea At Toms River","1657 Silverton Road","Toms River","NJ",8755,"(732) 941-8100","Assisted Care","open",140,"Ocean","USA",40.02285,-74.18161,623312,"Assisted Living Facilities For The Elderly","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Llc",140,NA,NA,"nursing home",NA,NA,NA,NA,NA,"65A114","Assisted Living Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1431",99606,3400081,"Bey Lea Village Nursing & Rehabilitation Center","1351 Old Freehold Road","Toms River","NJ",8753,"(732) 240-0090","Nursing Home","open",120,"Ocean","USA",39.9902,-74.19517,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Llc",120,NA,NA,"nursing home",NA,NA,NA,NA,NA,"61529","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1432",99607,3400553,"Whiting Health Care Center","3000 Hilltop Road","Whiting","NJ",8759,"(732) 849-4400","Nursing Home","open",200,"Ocean","USA",39.96439,-74.37968,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Llc",200,NA,NA,"nursing home",NA,NA,NA,NA,NA,"61534","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1433",99608,3400225,"Franklin Care Center","3371 Route 27","Franklin Park","NJ",8823,"(732) 821-8000","Nursing Home","open",180,"Somerset","USA",40.42902,-74.56036,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Corporation",180,NA,NA,"nursing home",NA,NA,NA,NA,NA,"61804","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1434",99612,3400211,"Elizabeth Nursing And Rehab Center","1048 Grove Street","Elizabeth","NJ",7202,"(908) 354-0002","Nursing Home","open",102,"Union","USA",40.65755,-74.22587,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Corporation",102,NA,NA,"nursing home",NA,NA,NA,NA,NA,"62007X","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1435",99613,3400240,"Green Knoll Center","875 Route 202-206 North","Bridgewater","NJ",8807,"(908) 526-8600","Nursing Home","open",176,"Somerset","USA",40.61552,-74.62698,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Partnership",176,NA,NA,"nursing home",NA,NA,NA,NA,NA,"61806","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1436",99614,3400130,"Brookdale Wayne","820 Hamburg Turnpike","Wayne","NJ",7470,"(973) 942-4800","Assisted Care","open",105,"Passaic","USA",40.95836,-74.22349,623312,"Assisted Living Facilities For The Elderly","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Profit - Llc",105,NA,NA,"nursing home",NA,NA,NA,NA,NA,"70A003","Assisted Living Residence",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
"1437",99615,3400169,"Cedar Crest/Mountainview Gardens","4 Cedar Crest Village Drive","Pompton Plains","NJ",7444,"(973) 831-3504","Nursing Home","open",113,"Morris","USA",40.98519,-74.32662,623110,"Nursing Care Facilities (Skilled Nursing Facilities)","http://web.doh.state.nj.us/apps2/healthfacilities/fsFacilityList.aspx","2018-02-02T00:00:00.000Z","2017-12-30T00:00:00.000Z",NA,NA,"Nonprofit - Corporation",113,NA,NA,"nursing home",NA,NA,NA,NA,NA,"60922","Long Term Care Facility",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y"
