"","X","drg_definition","id.x","name","address","city","state","zip","hospital_referral_region_hrr_description","total_discharges","average_covered_charges","average_total_payments","average_medicare_payments","county","ny_metro"
"6612",123073,"386 - Inflammatory Bowel Disease W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",13,27011.54,9753.46,8663.85,"Richmond","Y"
"6613",123074,"388 - G.i. Obstruction W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",14,85104.86,15364.57,13763.07,"Richmond","Y"
"6614",123075,"389 - G.i. Obstruction W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",30,40373.37,9220,7831.9,"Richmond","Y"
"6615",123076,"390 - G.i. Obstruction W/O Cc/Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",33,21433.76,7109.33,5014.06,"Richmond","Y"
"6616",123077,"391 - Esophagitis, Gastroent & Misc Digest Disorders W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",52,51540.42,12318.6,10516.73,"Richmond","Y"
"6617",123078,"392 - Esophagitis, Gastroent & Misc Digest Disorders W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",176,29701.66,8152.94,6200.74,"Richmond","Y"
"6618",123079,"393 - Other Digestive System Diagnoses W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",27,68511.96,18052.96,16851.41,"Richmond","Y"
"6619",123080,"394 - Other Digestive System Diagnoses W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",51,38846.49,9455.33,8153.63,"Richmond","Y"
"6620",123081,"432 - Cirrhosis & Alcoholic Hepatitis W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",12,84544.67,19982.58,14015.67,"Richmond","Y"
"6621",123082,"439 - Disorders Of Pancreas Except Malignancy W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",13,34474.54,8939.54,7597.69,"Richmond","Y"
"6622",123083,"441 - Disorders Of Liver Except Malig,Cirr,Alc Hepa W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",13,75187.31,18324.38,16955.08,"Richmond","Y"
"6623",123084,"444 - Disorders Of The Biliary Tract W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",16,51254.31,15383.69,13947.81,"Richmond","Y"
"6624",123085,"445 - Disorders Of The Biliary Tract W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",20,42334.7,12195.15,7793.15,"Richmond","Y"
"6625",123086,"446 - Disorders Of The Biliary Tract W/O Cc/Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",15,35401.6,9528,5703.93,"Richmond","Y"
"6626",123087,"460 - Spinal Fusion Except Cervical W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",12,101997.5,45776.42,28925.58,"Richmond","Y"
"6627",123088,"463 - Wnd Debrid & Skn Grft Exc Hand, For Musculo-Conn Tiss Dis W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",13,203605.85,53311.46,48132,"Richmond","Y"
"6628",123089,"464 - Wnd Debrid & Skn Grft Exc Hand, For Musculo-Conn Tiss Dis W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",14,92061.07,26773.5,25451,"Richmond","Y"
"6629",123090,"469 - Major Hip And Knee Joint Replacement Or Reattachment Of Lower Extrem",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",20,109138.65,29035.65,27466.25,"Richmond","Y"
"6630",123091,"470 - Major Joint Replacement Or Reattachment Of Lower Extremity W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",122,63301.2,20369.66,17485.26,"Richmond","Y"
"6631",123092,"480 - Hip & Femur Procedures Except Major Joint W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",29,95691.24,27650.17,25814.59,"Richmond","Y"
"6632",123093,"481 - Hip & Femur Procedures Except Major Joint W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",72,72048.32,18837.75,17211.26,"Richmond","Y"
"6633",123094,"493 - Lower Extrem & Humer Proc Except Hip,Foot,Femur W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",16,89146,20064.31,18317.38,"Richmond","Y"
"6634",123095,"535 - Fractures Of Hip & Pelvis W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",13,58452.46,13460.31,9520.62,"Richmond","Y"
"6635",123096,"536 - Fractures Of Hip & Pelvis W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",20,26340.45,7189.9,6060.1,"Richmond","Y"
"6636",123097,"543 - Pathological Fractures & Musculoskelet & Conn Tiss Malig W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",23,43088.65,11092.65,9733.96,"Richmond","Y"
"6637",123098,"551 - Medical Back Problems W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",14,72701.86,16574.86,12466.93,"Richmond","Y"
"6638",123099,"552 - Medical Back Problems W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",91,32223.42,8931.41,7422.47,"Richmond","Y"
"6639",123100,"554 - Bone Diseases & Arthropathies W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",42,29767.9,7741.4,6265.57,"Richmond","Y"
"6640",123101,"556 - Signs & Symptoms Of Musculoskeletal System & Conn Tissue W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",21,34878.81,7905.71,6678.38,"Richmond","Y"
"6641",123102,"562 - Fx, Sprn, Strn & Disl Except Femur, Hip, Pelvis & Thigh W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",13,58559.92,12708,11036.62,"Richmond","Y"
"6642",123103,"563 - Fx, Sprn, Strn & Disl Except Femur, Hip, Pelvis & Thigh W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",70,28447.2,8345.5,6630.04,"Richmond","Y"
"6643",123104,"570 - Skin Debridement W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",21,113724.33,25399.52,23318.86,"Richmond","Y"
"6644",123105,"571 - Skin Debridement W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",17,65862.82,14788.76,13114.47,"Richmond","Y"
"6645",123106,"602 - Cellulitis W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",18,53056.72,15476,12185.89,"Richmond","Y"
"6646",123107,"603 - Cellulitis W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",106,25247.72,8666.57,7189.3,"Richmond","Y"
"6647",123108,"605 - Trauma To The Skin, Subcut Tiss & Breast W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",15,29170.2,8439.47,7007.07,"Richmond","Y"
"6648",123109,"617 - Amputat Of Lower Limb For Endocrine,Nutrit,& Metabol Dis W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",11,87483.91,23022.82,15789.36,"Richmond","Y"
"6649",123110,"637 - Diabetes W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",24,46939.04,13782.88,11335.04,"Richmond","Y"
"6650",123111,"638 - Diabetes W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",41,30240.54,8965.76,7262.98,"Richmond","Y"
"6651",123112,"640 - Misc Disorders Of Nutrition,Metabolism,Fluids/Electrolytes W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",42,50156.02,12084.45,10684.24,"Richmond","Y"
"6652",123113,"641 - Misc Disorders Of Nutrition,Metabolism,Fluids/Electrolytes W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",59,27755.22,7470.64,6293.03,"Richmond","Y"
"6653",123114,"673 - Other Kidney & Urinary Tract Procedures W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",14,114431.5,36462.29,28453.29,"Richmond","Y"
"6654",123115,"682 - Renal Failure W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",79,61733.61,15700.46,12428.97,"Richmond","Y"
"6655",123116,"683 - Renal Failure W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",118,37227.31,9393.75,7932.11,"Richmond","Y"
"6656",123117,"684 - Renal Failure W/O Cc/Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",12,27771.33,6686.42,5120.75,"Richmond","Y"
"6657",123118,"689 - Kidney & Urinary Tract Infections W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",74,47853.88,10637.81,9317.51,"Richmond","Y"
"6658",123119,"690 - Kidney & Urinary Tract Infections W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",143,27299.61,8686,6320.24,"Richmond","Y"
"6659",123120,"694 - Urinary Stones W/O Esw Lithotripsy W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",21,30166.76,7726.9,6414.24,"Richmond","Y"
"6660",123121,"698 - Other Kidney & Urinary Tract Diagnoses W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",50,66973.82,15414.9,13647.68,"Richmond","Y"
"6661",123122,"699 - Other Kidney & Urinary Tract Diagnoses W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",35,34833.54,10707.26,8894.91,"Richmond","Y"
"6662",123123,"808 - Major Hematol/Immun Diag Exc Sickle Cell Crisis & Coagul W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",11,73070.36,20604.91,18814.18,"Richmond","Y"
"6663",123124,"811 - Red Blood Cell Disorders W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",32,62262.75,13392.66,12210.53,"Richmond","Y"
"6664",123125,"812 - Red Blood Cell Disorders W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",60,32195.57,8819.8,7743.68,"Richmond","Y"
"6665",123126,"813 - Coagulation Disorders",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",12,61045.92,18203.25,17401.75,"Richmond","Y"
"6666",123127,"841 - Lymphoma & Non-Acute Leukemia W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",11,48906,16146.82,14842.91,"Richmond","Y"
"6667",123128,"853 - Infectious & Parasitic Diseases W O.r. Procedure W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",88,177103.61,49985.22,44018.11,"Richmond","Y"
"6668",123129,"854 - Infectious & Parasitic Diseases W O.r. Procedure W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",18,96549.22,20945.28,19325.61,"Richmond","Y"
"6669",123130,"862 - Postoperative & Post-Traumatic Infections W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",12,61534.08,18744.58,14209.17,"Richmond","Y"
"6670",123131,"866 - Viral Illness W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",16,24024.38,8187.75,6093,"Richmond","Y"
"6671",123132,"870 - Septicemia Or Severe Sepsis W Mv >96 Hours",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",45,177009.84,52684.47,49882.44,"Richmond","Y"
"6672",123133,"871 - Septicemia Or Severe Sepsis W/O Mv >96 Hours W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",597,60211.5,17148.24,15177.2,"Richmond","Y"
"6673",123134,"872 - Septicemia Or Severe Sepsis W/O Mv >96 Hours W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",194,36801.79,10953.6,8499.52,"Richmond","Y"
"6674",123135,"884 - Organic Disturbances & Intellectual Disability",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",45,44960.02,11691.91,10138.04,"Richmond","Y"
"6675",123136,"894 - Alcohol/Drug Abuse Or Dependence, Left Ama",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",40,11336.82,5453.15,4636.38,"Richmond","Y"
"6676",123137,"895 - Alcohol/Drug Abuse Or Dependence W Rehabilitation Therapy",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",54,71020.48,13517.31,11499.24,"Richmond","Y"
"6677",123138,"897 - Alcohol/Drug Abuse Or Dependence W/O Rehabilitation Therapy W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",98,17408.85,7868.77,6707.77,"Richmond","Y"
"6678",123139,"917 - Poisoning & Toxic Effects Of Drugs W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",25,65675.6,13558.08,11970.76,"Richmond","Y"
"6679",123140,"918 - Poisoning & Toxic Effects Of Drugs W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",22,26858.45,7956,5912.41,"Richmond","Y"
"6680",123141,"919 - Complications Of Treatment W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",13,65617.15,15731.69,14676.46,"Richmond","Y"
"6681",123142,"920 - Complications Of Treatment W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",19,41119.89,10179.53,9031.53,"Richmond","Y"
"6682",123143,"947 - Signs & Symptoms W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",12,33798.92,10016.75,9063.58,"Richmond","Y"
"6683",123144,"948 - Signs & Symptoms W/O Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",48,26344.27,7760.83,6705.73,"Richmond","Y"
"6684",123145,"951 - Other Factors Influencing Health Status",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",11,29726.73,9314,8121.45,"Richmond","Y"
"6685",123146,"981 - Extensive O.r. Procedure Unrelated To Principal Diagnosis W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",26,120453.96,44013.04,41554.42,"Richmond","Y"
"6686",123147,"987 - Non-Extensive O.r. Proc Unrelated To Principal Diagnosis W Mcc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",11,80693.45,28979.45,27417.82,"Richmond","Y"
"6687",123148,"988 - Non-Extensive O.r. Proc Unrelated To Principal Diagnosis W Cc",330160,"Staten Island University Hospital","475 SEAVIEW AVENUE","Staten Island","NY",10305,"NY - Manhattan",12,50435.42,18378,13363.33,"Richmond","Y"
"6688",123308,"003 - Ecmo Or Trach W Mv >96 Hrs Or Pdx Exc Face, Mouth & Neck W Maj O.r.",330167,"Nyu Winthrop Hospital","259 FIRST STREET","Mineola","NY",11501,"NY - East Long Island",17,1007303.35,196204.41,155944.59,"Nassau","Y"
"6689",123309,"004 - Trach W Mv >96 Hrs Or Pdx Exc Face, Mouth & Neck W/O Maj O.r.",330167,"Nyu Winthrop Hospital","259 FIRST STREET","Mineola","NY",11501,"NY - East Long Island",11,669002.18,126456.82,112746.64,"Nassau","Y"
"6690",123310,"025 - Craniotomy & Endovascular Intracranial Procedures W Mcc",330167,"Nyu Winthrop Hospital","259 FIRST STREET","Mineola","NY",11501,"NY - East Long Island",38,218192.03,41601.87,37488.53,"Nassau","Y"
"6691",123311,"027 - Craniotomy & Endovascular Intracranial Procedures W/O Cc/Mcc",330167,"Nyu Winthrop Hospital","259 FIRST STREET","Mineola","NY",11501,"NY - East Long Island",30,131606,22274.13,20739.03,"Nassau","Y"
"6692",123312,"038 - Extracranial Procedures W Cc",330167,"Nyu Winthrop Hospital","259 FIRST STREET","Mineola","NY",11501,"NY - East Long Island",17,111998.35,15682.59,13971.94,"Nassau","Y"
"6693",123313,"039 - Extracranial Procedures W/O Cc/Mcc",330167,"Nyu Winthrop Hospital","259 FIRST STREET","Mineola","NY",11501,"NY - East Long Island",29,65565.52,10904.83,9535.86,"Nassau","Y"
"6694",123314,"040 - Periph/Cranial Nerve & Other Nerv Syst Proc W Mcc",330167,"Nyu Winthrop Hospital","259 FIRST STREET","Mineola","NY",11501,"NY - East Long Island",11,205859.64,39807.91,30985.64,"Nassau","Y"
"6695",123315,"041 - Periph/Cranial Nerve & Other Nerv Syst Proc W Cc Or Periph Neurostim",330167,"Nyu Winthrop Hospital","259 FIRST STREET","Mineola","NY",11501,"NY - East Long Island",18,172982.61,26844.78,16652.44,"Nassau","Y"
"6696",123316,"042 - Periph/Cranial Nerve & Other Nerv Syst Proc W/O Cc/Mcc",330167,"Nyu Winthrop Hospital","259 FIRST STREET","Mineola","NY",11501,"NY - East Long Island",14,114330.43,19345.93,15371.64,"Nassau","Y"
"6697",123317,"054 - Nervous System Neoplasms W Mcc",330167,"Nyu Winthrop Hospital","259 FIRST STREET","Mineola","NY",11501,"NY - East Long Island",25,126410,16473.56,13363.32,"Nassau","Y"
"6698",123318,"056 - Degenerative Nervous System Disorders W Mcc",330167,"Nyu Winthrop Hospital","259 FIRST STREET","Mineola","NY",11501,"NY - East Long Island",12,111933.33,19809.75,18007.83,"Nassau","Y"
"6699",123319,"057 - Degenerative Nervous System Disorders W/O Mcc",330167,"Nyu Winthrop Hospital","259 FIRST STREET","Mineola","NY",11501,"NY - East Long Island",29,89083.93,12176.24,10011.24,"Nassau","Y"
"6700",123320,"064 - Intracranial Hemorrhage Or Cerebral Infarction W Mcc",330167,"Nyu Winthrop Hospital","259 FIRST STREET","Mineola","NY",11501,"NY - East Long Island",60,151787,20328.12,17762.67,"Nassau","Y"
