id,name,address,city,state,zip,telephone,type,status,population,county,country,lat,long,naics_code,naics_desc,source,sourcedate,val_date,website,alt_name,owner,beds,trauma,helipad,overall_type
115511102,Mount Sinai Hospital - Mount Sinai Hospital Of Queens,25-10 30th Avenue,Long Island City,NY,11102,(718) 932-1000,General Acute Care,open,228,Queens,USA,40.7682950600001,-73.9248843399999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-11T00:00:00.000Z,http://www.mshq.org/,NA,Not Available,228,NA,N,hospital
116213211,Crouse Hospital - Commonwealth Division,6010 East Malloy Road,Syracuse,NY,13211,NOT AVAILABLE,Special,open,40,Onondaga,USA,43.098439038,-76.107389788,622210,"Hospitals, Substance Abuse",https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-11T00:00:00.000Z,https://crouse.org,NA,Non-Profit,40,NA,N,hospital
116313421,Oneida Healthcare,321 Genesee Street,Oneida,NY,13421,(315) 363-6000,General Acute Care,open,101,Madison,USA,43.0777060140001,-75.65449007,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-11T00:00:00.000Z,www.oneidahealthcare.org,NA,Non-Profit,101,NA,N,hospital
117211777,John T Mather Memorial Hospital Of Port Jefferson New York Inc,75 North Country Road,Port Jefferson,NY,11777,(631) 473-1320,General Acute Care,open,248,Suffolk,USA,40.939067402,-73.054398506,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-11T00:00:00.000Z,http://www.matherhospital.org/,NA,Non-Profit,248,NA,Y,hospital
117612084,St. Peter's Addiction Recovery Center,3 Mercycare Lane,Guilderland,NY,12084,(518) 452-6700,Rehabilitation,open,40,Albany,USA,42.699627551,-73.9052246059999,622210,"Hospitals, Substance Abuse",https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-11T00:00:00.000Z,http://www.sphcs.org/inpatientrehabilitation,NA,Non-Profit,40,NA,N,hospital
1662321,Memorial Hospital Association,1454 North County Road 2050,Carthage,IL,62321,(217) 357-8500,Critical Access,open,18,Hancock,USA,40.407996805,-91.113265025,622110,General Medical And Surgical Hospitals,https://data.illinois.gov/,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.mhtlc.org,NA,Non-Profit,18,NA,Y,hospital
14261530,Advocate Eureka  Hospital,101 S Major St,Eureka,IL,61530,(309) 467-2371,Critical Access,open,18,Woodford,USA,40.721389861,-89.271586429,622110,General Medical And Surgical Hospitals,https://data.illinois.gov/,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.advocatehealth.com/eureka/,NA,Non-Profit,18,NA,N,hospital
3561108,Van Matre Rehabilitation Hospital,950 S. Mulford Road,Rockford,IL,61108,(815) 381-8548,Rehabilitation,open,50,Winnebago,USA,42.258548542,-88.9971555979999,622310,"Rehabilitation Hospitals (Except Alcoholism, Drug Addiction)",https://data.illinois.gov/,2018-08-09T00:00:00.000Z,2014-01-21T00:00:00.000Z,http://www.healthsouth.com,NA,Proprietary,50,NA,N,hospital
117814626,The Unity Hospital Of Rochester,1555 Long Pond Road,Rochester,NY,14626,(585) 723-7000,General Acute Care,open,311,Monroe,USA,43.1929183840001,-77.705150905,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-11T00:00:00.000Z,https://www.rochesterregional.org/locations/hospitals/unity-hospital/,NA,Non-Profit,311,NA,Y,hospital
662948,Herrin Hospital,201 S 14th St,Herrin,IL,62948,(618) 942-2171,General Acute Care,open,114,Williamson,USA,37.8010121,-89.026313269,622110,General Medical And Surgical Hospitals,https://data.illinois.gov/,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.sih.net,NA,Non-Profit,114,NA,Y,hospital
117914611,The Unity Hospital Of Rochester-St Marys Campus,89 Genesee Street,Rochester,NY,14611,(585) 723-7000,Psychiatric,open,40,Monroe,USA,43.148695284,-77.637099746,622210,Psychiatric And Substance Abuse Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-05-12T00:00:00.000Z,https://www.rochesterregional.org/locations/rochester/unity-psychiatric-emergency-center-and-inpatient-mental-health-services/,NA,Non-Profit,40,NA,N,hospital
620650,Medstar Saint Mary's Hospital,25500 Point Lookout Road,Leonardtown,MD,20650,(301) 475-6001,General Acute Care,open,95,St. Mary's,USA,38.3021376340001,-76.638270282,622110,General Medical And Surgical Hospitals,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.medstarstmarys.org,NA,Non-Profit,95,NA,Y,hospital
118110461,Montefiore Med Center - Jack D Weiler Hosp Of A Einstein College Div,1825 Eastchester Rd,Bronx,NY,10461,(718) 904-2000,General Acute Care,open,421,Bronx,USA,40.8498892050001,-73.845890219,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-05-12T00:00:00.000Z,http://www.montefiore.org/,NA,Non-Profit,421,NA,N,hospital
118413838,Tri Town Regional Healthcare,43 Pearl Street West,Sidney,NY,13838,(607) 561-2021,General Acute Care,open,4,Delaware,USA,42.304154699,-75.395469023,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-05-12T00:00:00.000Z,http://www.bassett.org/medical/locations/hospitals/tri-town-regional-hospital,NA,Non-Profit,4,NA,N,hospital
4562959,Marion Il Va Medical Center,2401 West Main,Marion,IL,62959,(618) 997-5311,Military,open,225,Williamson,USA,37.7243142680001,-88.954815997,622110,General Medical And Surgical Hospitals,https://data.illinois.gov/,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.marion.va.gov,NA,Government - Federal,225,NA,Y,hospital
2108015,Deborah Heart And Lung Center,200 Trenton Road,Browns Mills,NJ,8015,(609) 893-6611,Special,open,89,Burlington,USA,39.9772568170001,-74.585144406,622310,Specialty (Except Psychiatric And Substance Abuse) Hospitals,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.deborah.org,NA,Non-Profit,89,NA,Y,hospital
2061081,Cgh Medical Center,100 East Lefevre Road,Sterling,IL,61081,(815) 625-0400,General Acute Care,open,99,Whiteside,USA,41.8022056200001,-89.696655578,622110,General Medical And Surgical Hospitals,https://data.illinois.gov/,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.cghmc.com,NA,Government - Local,99,NA,Y,hospital
2420706,Doctors' Community Hospital,8118 Good Luck Road,Lanham,MD,20706,(301) 552-8085,General Acute Care,open,190,Prince George's,USA,38.9826945360001,-76.865250396,622110,General Medical And Surgical Hospitals,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.dchweb.org,NA,Non-Profit,190,NA,N,hospital
119014020,United Memorial Medical Center North Street Campus,127 North St,Batavia,NY,14020,(585) 343-6030,General Acute Care,open,111,Genesee,USA,43.0050608710001,-78.176631857,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-24T00:00:00.000Z,https://www.rochesterregional.org/locations/hospitals/united-memorial-medical-center/,genesee memorial,Not Available,111,NA,N,hospital
119111203,University Hospital Of Brooklyn,445 Lenox Road,Brooklyn,NY,11203,(718) 270-2401,General Acute Care,open,342,Kings,USA,40.6548418790001,-73.944227854,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-24T00:00:00.000Z,http://www.downstate.edu/uhb/,NA,Government - State,342,NA,N,hospital
119410016,Nyu Hospitals Center,550 First Avenue,New York,NY,10016,(212) 263-5500,General Acute Care,open,844,New York,USA,40.7420469040001,-73.9739293339999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-24T00:00:00.000Z,http://nyulangone.org/locations/tisch-hospital,NA,Not Available,844,NA,N,hospital
119710701,Sjrh - St Johns Division,967 North Broadway,Yonkers,NY,10701,(914) 964-4444,General Acute Care,open,225,Westchester,USA,40.9689135340001,-73.8861469249999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-24T00:00:00.000Z,http://www.riversidehealth.org/Facilities/Andrus.aspx,NA,Non-Profit,225,NA,N,hospital
120010701,St Joseph's Medical Center,127 South Broadway,Yonkers,NY,10701,(914) 378-7000,General Acute Care,open,194,Westchester,USA,40.92925602,-73.8976946769999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-24T00:00:00.000Z,http://www.saintjosephs.org/,NA,Non-Profit,194,NA,N,hospital
120210304,Staten Island Univ Hosp-Concord Div,1050 Targee Street,Staten Island,NY,10304,NOT AVAILABLE,General Acute Care,closed,NA,Richmond,USA,40.6030640290001,-74.091820247,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-24T00:00:00.000Z,NOT AVAILABLE,NA,Government - State,NA,NA,N,hospital
121210003,Mount Sinai Beth Israel,First Ave At 16th Street,New York,NY,10003,(212) 420-2873,General Acute Care,open,825,New York,USA,40.733104806,-73.98177078,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-24T00:00:00.000Z,http://www.bethisraelny.org/,NA,Non-Profit,825,NA,Y,hospital
121514081,Tlc Health Network Lake Shore Hospital,845 Routes 5&20,Irving,NY,14081,(716) 951-7000,General Acute Care,open,45,Chautauqua,USA,42.558488615,-79.125838747,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-24T00:00:00.000Z,http://tlchealth.org/,NA,Non-Profit,45,NA,N,hospital
121614901,St Josephs Hospital,555 St. Joseph's Boulevard,Elmira,NY,14901,(607) 733-6541,General Acute Care,open,125,Chemung,USA,42.091950345,-76.798434496,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-02-24T00:00:00.000Z,https://www.arnothealth.org/st-josephs-hospital,NA,Non-Profit,125,NA,Y,hospital
9,Keller Army Community Hospital,900 Washington Rd,West Point,NY,10996,NOT AVAILABLE,Military,open,NA,Orange,USA,41.401871242,-73.977137039,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-07-28T00:00:00.000Z,http://kach.amedd.army.mil/,NA,Government - Federal,NA,NA,Y,hospital
9814020,Va Medical Center - Batavia,222 Richmond Ave,Batavia,NY,14020,NOT AVAILABLE,Military,open,NA,Genesee,USA,43.013340301,-78.197873952,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-05-22T00:00:00.000Z,www.buffalo.va.gov/,NA,Government - Federal,NA,NA,N,hospital
9912208,Va Medical Center - Albany Stratton,113 Holland Ave,Albany,NY,12208,NOT AVAILABLE,Military,open,NA,Albany,USA,42.6508081800001,-73.771944595,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-05-22T00:00:00.000Z,http://www.albany.va.gov/,NA,Government - Federal,NA,NA,N,hospital
10214215,Va Medical Center - Buffalo,3495 Bailey Ave,Buffalo,NY,14215,NOT AVAILABLE,Military,open,NA,Erie,USA,42.951092628,-78.812150388,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-05-22T00:00:00.000Z,www.buffalo.va.gov/,NA,Government - Federal,NA,NA,N,hospital
10710010,Va Medical Center - Manhattan Campus,423 E 23rd St,New York,NY,10010,NOT AVAILABLE,Military,open,NA,New York,USA,40.7368814710001,-73.9770792699999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-05-22T00:00:00.000Z,http://www.nyharbor.va.gov/,NA,Government - Federal,NA,NA,N,hospital
10811768,Va Medical Center - Northport,79 Middleville Rd,Northport,NY,11768,(631) 261-4400,Military,open,NA,Suffolk,USA,40.8936757390001,-73.3086930489999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-05-22T00:00:00.000Z,http://www.northport.va.gov/,NA,Government - Federal,NA,NA,N,hospital
11011209,Va Medical Center - Brooklyn Campus,800 Poly Pl,Brooklyn,NY,11209,NOT AVAILABLE,Military,open,NA,Kings,USA,40.6079228470001,-74.0241864339999,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-05-22T00:00:00.000Z,http://www.nyharbor.va.gov/,NA,Government - Federal,NA,NA,N,hospital
11211425,St. Albans Community Living Center,179-00 Linden Blvd,Jamaica,NY,11425,(718) 526-1000,Military,open,NA,Queens,USA,40.6906466670001,-73.768675768,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-05-22T00:00:00.000Z,http://www.nyharbor.va.gov/,NA,Government - Federal,NA,NA,N,hospital
106,Mallard Fillmore Gates,3 Gates Circle,Buffalo,NY,14222,NOT AVAILABLE,General Acute Care,closed,NA,Erie,USA,42.919232025,-78.867111101,622110,General Medical And Surgical Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2015-05-22T00:00:00.000Z,http://www.brylin.com/,NA,Not Available,NA,NA,N,hospital
25514209,Brylin Hospital,1263 Delaware Ave,Buffalo,NY,14209,(716) 886-8200,Psychiatric,open,88,Erie,USA,42.9184178300001,-78.868002387,622210,Psychiatric And Substance Abuse Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2016-09-13T00:00:00.000Z,https://www.brylin.com/,NA,Proprietary,88,NA,N,hospital
11508210,Cape Regional Medical Center,2 Stone Harbor Boulevard,Cape May Court House,NJ,8210,(609) 463-2000,General Acute Care,open,242,Cape May,USA,39.0876137610001,-74.8171715189999,622110,General Medical And Surgical Hospitals,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.caperegional.com,NA,Non-Profit,242,NA,Y,hospital
25611701,The Long Island Home,400 Sunrise Highway Valentine Hall,Amityville,NY,11701,(631) 608-5100,Psychiatric,open,232,Suffolk,USA,40.6857660380001,-73.422632514,622210,Psychiatric And Substance Abuse Hospitals,https://profiles.health.ny.gov/hospital/county_or_region/,2018-08-20T00:00:00.000Z,2016-09-14T00:00:00.000Z,http://www.longislandhome.org/,south oaks hospital,Non-Profit,232,NA,N,hospital
13761036,Midwest Medical Center,One Medical Center Drive,Galena,IL,61036,(815) 777-1340,Critical Access,open,25,Jo Daviess,USA,42.449177567,-90.4577401,622110,General Medical And Surgical Hospitals,https://data.illinois.gov/,2018-08-09T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.midwestmedicalcenter.org,NA,Proprietary,25,NA,Y,hospital
2162864,Good Samaritan Regional Hlth Center,605 N 12th Street,Mount Vernon,IL,62864,(618) 242-4600,General Acute Care,closed,146,Jefferson,USA,38.3223145960001,-88.91029407,622110,General Medical And Surgical Hospitals,https://data.illinois.gov/,2012-07-27T00:00:00.000Z,2014-03-12T00:00:00.000Z,http://www.smgsi.com,NA,Non-Profit,146,NA,Y,hospital
11842633,Wayne County Hospital,166 Hospital Street,Monticello,KY,42633,(606) 348-9343,General Acute Care,open,25,Wayne,USA,36.81986477,-84.866892605,622110,General Medical And Surgical Hospitals,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,2018-08-11T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.waynehospital.org,NA,Government - State,25,NA,Y,hospital
340701,Baptist Regional Medical Center,1 Trillium Way,Corbin,KY,40701,(606) 528-1212,General Acute Care,open,273,Whitley,USA,36.9228221980001,-84.119729913,622110,General Medical And Surgical Hospitals,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,2018-08-11T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.baptistregional.com/,NA,Non-Profit,273,NA,Y,hospital
4640906,Barbourville Arh Hospital,80 Hospital Drive,Barbourville,KY,40906,(606) 546-4175,Critical Access,open,25,Knox,USA,36.8510510180001,-83.870165646,622110,General Medical And Surgical Hospitals,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,2018-08-11T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.arh.org/locations/barbourville.aspx,knox county hospital,Non-Profit,25,NA,Y,hospital
9240741,Saint Joseph Hospital London,1001 Saint Joseph Lane,London,KY,40741,(606) 878-6520,General Acute Care,open,150,Laurel,USA,37.117712112,-84.109002367,622110,General Medical And Surgical Hospitals,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,2018-08-11T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.sjhlex.org/system-locations-saint-joseph-london-london-ky-hospital,NA,Non-Profit,150,NA,Y,hospital
11241230,Three Rivers Medical Center,2485 Hwy 644,Louisa,KY,41230,(606) 638-9451,General Acute Care,open,90,Lawrence,USA,38.092486637,-82.604408295,622110,General Medical And Surgical Hospitals,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,2018-08-11T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.threeriversmedicalcenter.com,NA,Proprietary,90,NA,Y,hospital
120794,Clifton T Perkins Hospital Center,8450 Dorsey Run Road,Jessup,MD,20794,(410) 724-3001,Psychiatric,open,250,Howard,USA,39.139848688,-76.7953656019999,622110,General Medical And Surgical Hospitals,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.dhmh.state.md.us/perkins/,NA,Government - State,250,NA,N,hospital
221044,Howard County General Hospital,5755 Cedar Lane,Columbia,MD,21044,(410) 740-7710,General Acute Care,open,253,Howard,USA,39.2143598390001,-76.8858697109999,622110,General Medical And Surgical Hospitals,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.hcgh.org,NA,Non-Profit,253,NA,Y,hospital
321041,Sheppard Pratt At Ellicott City,4100 College Avenue,Ellicott City,MD,21041,(443) 364-5500,General Acute Care,open,78,Howard,USA,39.255692337,-76.7931180419999,622110,General Medical And Surgical Hospitals,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,2018-08-09T00:00:00.000Z,2014-02-10T00:00:00.000Z,http://www.sheppardpratt.org/sp_htmlcode/sp_locations/sp_loc_hc_ellicot.aspx,NA,Non-Profit,78,NA,N,hospital
