id,name,telephone,address,city,state,zip,county,emergtitle,emergtel,emergext,naics_code,naics_desc,long,lat,st_vendor,st_version,geoprec,phoneloc,qc_qa,ucaoa_id,overall_type
10422233,Texas Medclinic - Wurzbach,210-696-5599,"9895 West Interstate Highway 10,  ",San Antonio,TX,78230,Bexar,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.5626232,29.5326249,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_3597,urgent care
10423091,Texas Medclinic - Leon Springs,210-698-6617,"23611 Interstate Highway 10 West,  ",San Antonio,TX,78257,Bexar,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.6307761,29.6624537,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
11513178,Park Row Medical And Dental,817-635-0090,"801 West Park Row Drive,  ",Arlington,TX,76013,Tarrant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.1160866,32.7216925,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10193654,Proctor First Care,309-685-4411,"1120 East War Memorial Drive,  ",Peoria,IL,61616,Peoria,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.5761752,40.7314243,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1420,urgent care
10422227,Gonzaba Medical Group - Urgent Care,210-509-2603,"7616 Culebra Road, Suite 130",San Antonio,TX,78251,Bexar,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.6403034,29.4593158,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3582,urgent care
10467896,Lake After Hours - Hammond,985-375-9979,"42205 Veterans Avenue,  ",Hammond,LA,70403,Tangipahoa,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.457585,30.47136,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10194221,North Central Urgent Care,210-490-5911,"19223 Stone Hue,  ",San Antonio,TX,78258,Bexar,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.493793,29.6281325,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3446,urgent care
10194225,Southwest Clinic,210-922-2999,"207 Southwest Military Drive,  ",San Antonio,TX,78221,Bexar,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.4941145,29.3578824,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3455,urgent care
10194245,Directcare,903-581-1601,"5414 South Broadway Avenue,  ",Tyler,TX,75703,Smith,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.3025055,32.2898518,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3544,urgent care
10422888,Care Now - Fort Worth,817-294-1651,"7400 Mccart Avenue,  ",Fort Worth,TX,76133,Tarrant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.3702518,32.6375969,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10422890,Care Now - Frisco West,972-335-0030,"301 West Main Street,  ",Frisco,TX,75034,Denton,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.8899187,33.153078,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10196928,Care Now - Garland North,972-530-1900,"7145 North President George Bush Freeway,  ",Garland,TX,75044,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.6634647,32.9786205,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10422891,Care Now - Garland South Mesquite,972-303-3030,"565 West Interstate 30,  ",Garland,TX,75043,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.5991806,32.8393379,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10197604,Care Now - Grapevine Mills,972-539-6330,"2355 East Grapevine Mills Circle,  ",Grapevine,TX,76051,Tarrant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.039947,32.9632142,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10197948,Freeman Urgent Care- Webb City,417-347-2273,"1010 South Madison Street,  ",Webb City,MO,64870,Jasper,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-94.4754077,37.1351613,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10194253,American Physician Housecalls,214-754-8700,"703 Mckinney Avenue, Suite 433",Dallas,TX,75202,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.8077116,32.7832118,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3567,urgent care
10422180,1000 Oaks Family Practice - Urgent Care,210-490-1050,"2235 Thousand Oaks Drive, Suite 117",San Antonio,TX,78232,Bexar,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.4513411,29.5872391,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3465,urgent care
10468055,Tyler Urgent Care,903-509-4499,"1809 Capital Drive,  ",Tyler,TX,75701,Smith,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.3253146,32.2971886,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11518992,Care Now - Mckinney,972-529-4500,"809 North Central Expressway,  ",Mckinney,TX,75071,Collin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.6392934,33.2041292,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10197538,Intermountain Health Care - West Jordan Instacare,801-256-6399,"2655 West 9000 South,  ",West Jordan,UT,84088,Salt Lake,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.9569342,40.5871511,NAVTEQ,2006Q3,ONENTITY,YES,TGS, ,urgent care
10422203,Baptist Saint Anthony's Urgent Care Center,806-212-4835,"4510 South Bell Street,  ",Amarillo,TX,79109,Randall,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-101.9025333,35.1603536,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_3526,urgent care
10425605,Prime Urgent Care Clinic,662-536-1020,"176 Goodman Road West,  ",Southaven,MS,38671,De Soto,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.9927188,34.9629651,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10198431,Clear Creek Surgery Center Limited Liability Company,303-422-5555,"7809 West 38th Avenue,  ",Wheat Ridge,CO,80033,Jefferson,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-105.0839857,39.7696673,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, ,urgent care
10422241,Intermountain Health Care - Holladay Instacare,801-273-6777,"3934 South 2300 East,  ",Salt Lake City,UT,84124,Salt Lake,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.8249012,40.6861849,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_3644,urgent care
10422196,Beltline Health And Medical Center,972-258-0951,"3989 North Belt Line Road,  ",Irving,TX,75038,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.9926784,32.8597239,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3512,urgent care
10844112,Concentra Urgent Care - Northwest,713-280-0400,"6360 West Sam Houston Parkway North, Suite 200",Houston,TX,77041,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.5628733,29.8608918,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10422223,Northeast Minor Emergency Center - Atascocita,281-852-0655,"7120 Farm To Market 1960 Road East,  ",Humble,TX,77346,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.1696587,29.9977904,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3576,urgent care
10844106,Concentra Urgent Care - Houston Hobby,713-944-4442,"8505 Gulf Freeway, Suite F",Houston,TX,77017,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.2618965,29.6702193,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10192701,Urgent And Family Care At Avery Ranch,512-733-9400,"10625 West Parmer Lane, Suite D400",Austin,TX,78717,Williamson,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.7773075,30.4986013,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3376,urgent care
10844121,Concentra Urgent Care - San Antonio Downtown,210-472-0211,"400 East Quincy Street,  ",San Antonio,TX,78215,Bexar,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.4904264,29.4362126,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844089,Concentra Urgent Care - Carrollton,972-484-6435,"1345 Valwood Parkway, Suite 306",Carrollton,TX,75006,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.9150669,32.9385685,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844108,Concentra Urgent Care - Hillcroft,713-995-6998,"6545 Southwest Freeway,  ",Houston,TX,77074,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.497874,29.7167327,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241532,Ec Care Health Center - Irving,972-659-1234,"2001 West Airport Freeway,  ",Irving,TX,75062,Dallas,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.9715862,32.8379125,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10194223,Westfield Urgent Care,281-821-8200,"2010 Farm To Market 1960 Road East,  ",Houston,TX,77073,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.3965197,30.0255234,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3451,urgent care
10844123,Concentra Urgent Care - San Antonio Northeast,210-653-4420,"12702 Toepperwein Road, Suite 104",San Antonio,TX,78233,Bexar,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.3464758,29.5539657,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844124,Concentra Urgent Care - San Antonio North,210-654-8787,"10200 Broadway Street, Suite 200",San Antonio,TX,78217,Bexar,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.4476501,29.5328585,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844098,Concentra Urgent Care - El Paso Gateway,915-772-2111,"6320 Gateway Boulevard East,  ",El Paso,TX,79905,El Paso,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-106.4039229,31.7814405,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844553,Acute Kids Urgent Care - Mckinney,972-727-3800,"8080 State Highway 121, Suite 110",Mckinney,TX,75070,Collin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.7173807,33.131736,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844560,Fastercare Emergency Center,972-234-3299,"4011 East Renner Road, Suite 110",Richardson,TX,75082,Collin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.6464166,33.0004572,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993609,Family Medicine And Urgent Care,956-971-9999,"3001 North 23rd Street, Medical Plaza",Mcallen,TX,78501,Hidalgo,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.2412846,26.2337504,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10422225,Family Health Care Associates - Colleyville,817-281-8275,"4301 Brown Trail,  ",Colleyville,TX,76034,Tarrant,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.1616699,32.8742286,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3580,urgent care
10844104,Concentra Urgent Care - Houston,713-973-7943,"10909 East Freeway,  ",Houston,TX,77029,Harris,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.236025,29.7750559,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993608,Aaa Urgent Care,956-683-7303,"1401 East Ridge Road,  ",Mcallen,TX,78503,Hidalgo,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.2075744,26.1842285,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844570,Northside Family Medical Center,956-631-3831,"5128 North 10th Street,  ",Mcallen,TX,78504,Hidalgo,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.2216516,26.2495474,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993773,Upper Valley Urgent Care Center,915-584-8882,"121 East Redd Road,  ",El Paso,TX,79932,El Paso,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-106.5841851,31.8631804,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844087,Concentra Urgent Care - Austin North,512-467-7232,"8868 Research Boulevard, Suite 601",Austin,TX,78758,Travis,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.720808,30.3691863,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844579,Twin Fountains Plaza,361-578-5730,"3002 Sam Houston Drive,  ",Victoria,TX,77904,Victoria,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.9918382,28.8388518,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844564,Lake Area Urgent Care,936-582-5660,"18057 State Highway 105 West, Suite 230",Montgomery,TX,77356,Montgomery,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-95.6412869,30.3758514,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10197577,Intermountain Health Care - Southridge Instacare,801-302-7350,"3859 West 12600 South,  ",Riverton,UT,84065,Salt Lake,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.9814341,40.5217508,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844572,Quality Urgent Care Of America,210-455-9000,"19422 United States Highway 281 North, Suite 106",San Antonio,TX,78258,Bexar,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.4631408,29.6219603,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844552,Acute Kids Urgent Care - Flower Mound,469-549-0300,"2701 Cross Timbers Road, Suite 232",Flower Mound,TX,75028,Denton,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.0720336,33.0347384,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844099,Concentra Urgent Care - El Paso East,915-593-1862,"2400 Trawood Drive, Suite 104",El Paso,TX,79936,El Paso,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-106.3168948,31.7641456,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993654,Nr Urgent Care,972-334-9687,"7920 Preston Road,  ",Plano,TX,75024,Collin,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.8009771,33.0835554,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10422175,Promed Medical Care Center - North,512-459-4367,"2000 West Anderson Lane,  ",Austin,TX,78757,Travis,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.7265592,30.3546505,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3449,urgent care
10844697,Nextcare Urgent Care - William Cannon,512-288-3627,"6001 West William Cannon Drive, Suite 302",Austin,TX,78749,Travis,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.8634526,30.2284145,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10194238,Medical Express Urgent Care,979-821-6339,"1920 West Villa Maria Road, Suite 201",Bryan,TX,77807,Brazos,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-96.3851129,30.6284756,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3498,urgent care
10194267,Intermountain Health Care - Redwood Health Center,801-213-9900,"1525 West 2100 South,  ",Salt Lake City,UT,84119,Salt Lake,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.9331595,40.7253145,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3618,urgent care
10844088,Concentra Urgent Care - Austin South,512-440-0555,"2171 Woodward Street, Suite B",Austin,TX,78744,Travis,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.7467919,30.2123113,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993614,Edinburg Night Clinic,956-383-2761,"1200 South 10th Avenue,  ",Edinburg,TX,78539,Hidalgo,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.1651066,26.29036,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993612,Sharyland Urgent Care,956-583-8889,"4101 South Shary Road,  ",Mission,TX,78572,Hidalgo,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.2935535,26.160324,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993618,Mcallen Primary Care Clinic,956-686-4040,"110 East Savannah Avenue, South Texas Specialty Center Building A Suite 204",Mcallen,TX,78503,Hidalgo,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.2215663,26.1849351,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10468056,Concentra Urgent Care - Waco,254-772-2777,"4205 Franklin Avenue,  ",Waco,TX,76710,Mclennan,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.1651916,31.526365,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10194269,Intermountain Health Care,801-278-4693,"2180 East 4500 South, Suite 210",Salt Lake City,UT,84117,Salt Lake,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-111.8285589,40.6735253,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3630,urgent care
10844672,Alamogordo Urgent Care,575-551-5111,"1310 Washington Avenue,  ",Alamogordo,NM,88310,Otero,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-105.9430224,32.903561,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10993759,Healthcare Express,870-234-9800,"301 East Stadium Street,  ",Magnolia,AR,71753,Columbia,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-93.238638,33.2784686,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11241581,Fast Track Urgent Care,314-921-7300,"2686 North United States Highway 67,  ",Florissant,MO,63033,St Louis,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.3051873,38.8050025,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844578,Borne Acute Care,830-249-9995,"1421 South Main Street, Suite 111",Boerne,TX,78006,Kendall,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.7247837,29.7766389,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843909,Concentra Urgent Care - Fenton,636-349-6850,"128 Matrix Commons Drive,  ",Fenton,MO,63026,St Louis,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.4521874,38.538727,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843985,Concentra Urgent Care - Saint Louis Airport,314-731-0448,"463 Lynn Haven Lane,  ",Hazelwood,MO,63042,St Louis,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.3588066,38.7831658,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10422364,Saint Anthonys Medical Center - Lemay Urgent Care,314-543-5294,"2900 Lemay Ferry Road,  ",Saint Louis,MO,63125,St Louis,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.3106727,38.5157453,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2288,urgent care
11513100,Bandera Family Health Care Urgent Care,210-695-1900,"7579 North Loop 1604 West, Suite 101",San Antonio,TX,78249,Bexar,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.6409967,29.5829805,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11513123,Le Bonheur Urgent Care Center - Memphis,901-759-2030,"8071 Winchester Road,  ",Memphis,TN,38125,Shelby,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-89.7940531,35.047533,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
11513138,Walk In Medcare,512-336-2777,"2400 Interstate Highway 35 South, Suite 135",Round Rock,TX,78681,Williamson,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-97.6792697,30.4868088,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10843989,Concentra Urgent Care - Saint Louis Westport,314-434-8174,"83 Progress Parkway,  ",Maryland Heights,MO,63043,St Louis,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-90.44843,38.7059565,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
10844556,Bulverde Urgent Care And Occupational Health Center,830-438-2544,"19750 State Highway 46, Suite 104",Spring Branch,TX,78070,Comal,NA, ,NA,621493,"Urgent Medical Care Centers And Clinics (Except Hospitals), Freestanding",-98.4129465,29.7979743,NAVTEQ,2008Q1,ONENTITY,YES,TGS, ,urgent care
